client_id,age,gender,state,occupation,income,income_band,join_year,nationality,marital,education
C116586,27,Female,VIC,Services,88802,Medium,2024,Australian,single,university.degree
C116587,24,Female,VIC,Services,74154,Low,2022,Australian,single,basic.9y
C116588,36,Male,VIC,Admin,90956,Medium,2021,Australian,divorced,high.school
C116589,28,Male,WA,Blue-Collar,70833,Low,2024,Australian,single,basic.4y
C116590,44,Female,VIC,Admin,72758,Low,2022,Australian,married,basic.6y
C116591,42,Female,TAS,Admin,101365,Medium,2022,Chinese,married,university.degree
C116592,40,Female,QLD,Admin,75778,Medium,2024,Australian,divorced,high.school
C116593,39,Female,QLD,Admin,89373,Medium,2021,Australian,married,basic.6y
C116594,31,Male,VIC,Blue-Collar,85973,Medium,2024,Indian,single,basic.6y
C116595,36,Female,QLD,Services,94213,Medium,2019,Indian,married,high.school
C116596,24,Female,NSW,Technician,89960,Medium,2020,Other,married,high.school
C116597,48,Male,NSW,Services,122225,Medium,2022,Chinese,married,basic.9y
C116598,34,Male,VIC,Technician,100309,Medium,2024,Australian,single,professional.course
C116599,25,Female,VIC,Services,73819,Low,2020,Australian,married,high.school
C116600,29,Female,VIC,Technician,108400,Medium,2024,Australian,single,university.degree
C116601,39,Male,NSW,Services,83458,Medium,2024,Australian,married,high.school
C116602,29,Female,VIC,Technician,98923,Medium,2020,Australian,single,university.degree
C116603,30,Male,VIC,Management,89112,Medium,2020,Australian,married,university.degree
C116604,31,Male,NSW,Technician,91228,Medium,2023,Australian,single,professional.course
C116605,33,Female,VIC,Entrepreneur,79449,Medium,2019,Australian,married,basic.9y
C116606,55,Male,VIC,Unknown,140249,High,2024,Australian,married,unknown
C116607,29,Female,NSW,Technician,114718,Medium,2020,Australian,single,university.degree
C116608,33,Female,NSW,Blue-Collar,92364,Medium,2020,Indian,married,basic.9y
C116609,58,Male,QLD,Retired,104336,Medium,2021,Australian,married,basic.4y
C116610,23,Female,NSW,Admin,78957,Medium,2023,Australian,single,professional.course
C116611,57,Male,QLD,Technician,75956,Medium,2024,Australian,married,basic.4y
C116612,29,Female,VIC,Blue-Collar,82262,Medium,2024,Australian,married,basic.9y
C116613,27,Female,WA,Services,69998,Low,2021,Other,single,university.degree
C116614,43,Female,NSW,Management,87770,Medium,2024,Chinese,married,unknown
C116615,50,Female,NSW,Self-Employed,113760,Medium,2024,Australian,divorced,university.degree
C116616,39,Female,SA,Blue-Collar,103525,Medium,2024,Chinese,single,university.degree
C116617,40,Male,SA,Entrepreneur,75987,Medium,2021,Chinese,married,basic.4y
C116618,32,Female,SA,Services,106026,Medium,2023,Australian,single,basic.9y
C116619,26,Female,WA,Admin,93645,Medium,2023,Australian,single,university.degree
C116620,48,Male,NSW,Technician,111107,Medium,2020,Indian,divorced,professional.course
C116621,23,Female,QLD,Admin,98686,Medium,2024,Australian,single,professional.course
C116622,39,Male,WA,Blue-Collar,122631,Medium,2021,New Zealander,married,unknown
C116623,56,Male,QLD,Management,114051,Medium,2020,Indian,divorced,high.school
C116624,31,Female,NSW,Blue-Collar,73747,Low,2021,Australian,married,high.school
C116625,32,Female,NSW,Services,80997,Medium,2021,Australian,single,basic.9y
C116626,30,Male,QLD,Blue-Collar,57839,Low,2020,New Zealander,married,basic.6y
C116627,31,Female,NSW,Admin,91841,Medium,2021,Chinese,single,university.degree
C116628,30,Male,VIC,Management,83700,Medium,2023,Australian,married,university.degree
C116629,32,Male,WA,Technician,89551,Medium,2021,Australian,single,high.school
C116630,53,Male,VIC,Admin,114177,Medium,2021,Australian,married,university.degree
C116631,37,Male,VIC,Blue-Collar,60845,Low,2024,Australian,married,basic.9y
C116632,35,Male,VIC,Entrepreneur,82985,Medium,2024,Indian,married,university.degree
C116633,38,Female,WA,Technician,99518,Medium,2021,Australian,single,professional.course
C116634,33,Female,NSW,Admin,93420,Medium,2019,Australian,single,university.degree
C116635,21,Male,NSW,Blue-Collar,65123,Low,2019,British,married,basic.9y
C116636,36,Female,NSW,Blue-Collar,80554,Medium,2020,Australian,married,basic.9y
C116637,53,Female,TAS,Services,107476,Medium,2022,Indian,married,professional.course
C116638,29,Male,WA,Technician,84057,Medium,2022,British,single,university.degree
C116639,29,Female,NSW,Technician,95033,Medium,2021,Australian,single,university.degree
C116640,46,Female,QLD,Admin,92042,Medium,2023,Australian,divorced,high.school
C116641,23,Female,NSW,Admin,78325,Medium,2019,Other,single,professional.course
C116642,38,Male,VIC,Blue-Collar,83342,Medium,2021,Australian,married,basic.6y
C116643,34,Female,SA,Blue-Collar,80127,Medium,2019,Australian,single,basic.4y
C116644,42,Male,WA,Technician,110181,Medium,2024,Australian,single,high.school
C116645,30,Female,QLD,Management,88697,Medium,2021,Australian,married,university.degree
C116646,38,Male,VIC,Blue-Collar,63090,Low,2023,Indian,married,basic.6y
C116647,25,Female,WA,Blue-Collar,89709,Medium,2023,Australian,married,basic.9y
C116648,31,Male,QLD,Technician,93775,Medium,2021,Australian,married,basic.9y
C116649,53,Male,NSW,Blue-Collar,83294,Medium,2020,Australian,married,basic.6y
C116650,42,Male,VIC,Unknown,118232,Medium,2020,Australian,married,university.degree
C116651,23,Male,QLD,Admin,94866,Medium,2024,Chinese,single,professional.course
C116652,42,Female,VIC,Self-Employed,129650,Medium,2024,Australian,married,university.degree
C116653,56,Male,QLD,Blue-Collar,103807,Medium,2020,Australian,married,basic.9y
C116654,42,Male,WA,Self-Employed,121616,Medium,2020,British,married,university.degree
C116655,49,Male,NSW,Self-Employed,100335,Medium,2022,Chinese,divorced,university.degree
C116656,51,Male,SA,Admin,94919,Medium,2021,Australian,married,basic.9y
C116657,30,Male,NT,Technician,94780,Medium,2024,Australian,divorced,professional.course
C116658,30,Male,WA,Technician,102911,Medium,2022,Australian,divorced,professional.course
C116659,28,Male,NSW,Admin,109134,Medium,2024,Australian,married,university.degree
C116660,33,Male,QLD,Technician,107849,Medium,2019,Australian,married,university.degree
C116661,26,Male,VIC,Admin,76848,Medium,2023,Australian,single,university.degree
C116662,54,Female,NSW,Housemaid,79339,Medium,2021,Australian,unknown,basic.4y
C116663,55,Female,TAS,Management,123299,Medium,2020,Chinese,married,basic.9y
C116664,25,Female,VIC,Services,87816,Medium,2024,New Zealander,single,basic.9y
C116665,35,Male,NSW,Admin,97627,Medium,2024,Australian,married,professional.course
C116666,29,Female,QLD,Admin,76025,Medium,2019,Australian,married,high.school
C116667,36,Female,VIC,Entrepreneur,102214,Medium,2020,Australian,married,university.degree
C116668,28,Male,QLD,Admin,67456,Low,2022,Australian,single,high.school
C116669,32,Female,QLD,Services,92246,Medium,2019,Australian,divorced,basic.9y
C116670,28,Male,NSW,Admin,75702,Medium,2022,British,single,university.degree
C116671,34,Female,QLD,Services,88489,Medium,2023,New Zealander,married,high.school
C116672,57,Female,VIC,Blue-Collar,90435,Medium,2021,Australian,married,basic.6y
C116673,50,Male,TAS,Management,74212,Low,2021,Australian,married,university.degree
C116674,38,Male,VIC,Blue-Collar,77839,Medium,2024,Chinese,married,basic.6y
C116675,56,Male,VIC,Retired,105314,Medium,2024,Australian,married,professional.course
C116676,38,Female,QLD,Blue-Collar,82975,Medium,2020,Australian,married,basic.9y
C116677,22,Female,NSW,Admin,74221,Low,2020,Australian,single,high.school
C116678,39,Male,NSW,Technician,127665,Medium,2024,New Zealander,married,professional.course
C116679,44,Male,QLD,Services,118957,Medium,2023,Australian,married,unknown
C116680,30,Male,QLD,Blue-Collar,79209,Medium,2023,New Zealander,married,basic.6y
C116681,26,Female,SA,Blue-Collar,77747,Medium,2022,Australian,married,basic.6y
C116682,49,Male,SA,Admin,107612,Medium,2022,Australian,married,high.school
C116683,39,Female,QLD,Services,116501,Medium,2022,Other,married,unknown
C116684,35,Female,QLD,Services,93531,Medium,2020,Australian,married,basic.9y
C116685,27,Male,NT,Blue-Collar,84685,Medium,2021,Australian,single,basic.9y
C116686,48,Female,VIC,Technician,84980,Medium,2024,Australian,divorced,professional.course
C116687,37,Female,NSW,Admin,112019,Medium,2022,Australian,married,high.school
C116688,59,Female,NSW,Services,133127,Medium,2023,Indian,married,high.school
C116689,32,Male,QLD,Blue-Collar,79506,Medium,2020,Indian,married,basic.6y
C116690,24,Male,NSW,Services,67344,Low,2024,Australian,single,high.school
C116691,28,Female,NT,Admin,93824,Medium,2021,Indian,married,high.school
C116692,32,Male,TAS,Blue-Collar,68573,Low,2024,Australian,married,basic.6y
C116693,35,Male,NSW,Management,110456,Medium,2024,Australian,single,unknown
C116694,39,Female,QLD,Housemaid,66355,Low,2023,Australian,single,basic.4y
C116695,23,Female,VIC,Services,110167,Medium,2024,Australian,single,high.school
C116696,52,Male,VIC,Housemaid,85993,Medium,2022,Australian,married,high.school
C116697,38,Female,WA,Entrepreneur,101528,Medium,2024,Australian,married,university.degree
C116698,30,Male,QLD,Admin,48534,Low,2024,Australian,divorced,basic.6y
C116699,60,Male,NSW,Blue-Collar,96705,Medium,2024,Australian,married,basic.4y
C116700,44,Female,TAS,Blue-Collar,85497,Medium,2024,Australian,divorced,basic.9y
C116701,50,Male,QLD,Admin,122146,Medium,2022,Australian,married,university.degree
C116702,26,Male,VIC,Services,80895,Medium,2022,Australian,single,high.school
C116703,31,Male,WA,Blue-Collar,93213,Medium,2023,British,married,basic.9y
C116704,47,Female,QLD,Self-Employed,86861,Medium,2019,Australian,married,basic.9y
C116705,43,Male,QLD,Admin,99166,Medium,2023,Australian,married,university.degree
C116706,60,Male,NSW,Self-Employed,121057,Medium,2020,Indian,married,university.degree
C116707,27,Male,QLD,Technician,102197,Medium,2021,Australian,married,professional.course
C116708,50,Female,NSW,Admin,112920,Medium,2023,Australian,single,university.degree
C116709,26,Female,NSW,Blue-Collar,76967,Medium,2024,Australian,single,basic.4y
C116710,40,Female,WA,Entrepreneur,105602,Medium,2024,Australian,married,university.degree
C116711,36,Female,NSW,Services,102436,Medium,2019,Australian,divorced,high.school
C116712,48,Male,QLD,Services,90426,Medium,2021,Australian,married,basic.9y
C116713,31,Male,VIC,Blue-Collar,77216,Medium,2022,Australian,married,basic.4y
C116714,34,Female,WA,Management,118998,Medium,2023,Australian,married,university.degree
C116715,31,Male,QLD,Blue-Collar,52390,Low,2024,Australian,married,basic.4y
C116716,40,Female,QLD,Admin,105868,Medium,2022,Australian,divorced,university.degree
C116717,27,Male,NSW,Blue-Collar,84271,Medium,2022,Other,single,basic.9y
C116718,26,Female,WA,Blue-Collar,103334,Medium,2020,Australian,single,professional.course
C116719,32,Female,VIC,Technician,109213,Medium,2024,Indian,married,professional.course
C116720,58,Male,NSW,Technician,130804,Medium,2020,New Zealander,married,unknown
C116721,41,Female,VIC,Blue-Collar,89711,Medium,2021,Australian,married,basic.6y
C116722,29,Female,NSW,Self-Employed,85530,Medium,2024,Australian,married,professional.course
C116723,24,Female,QLD,Admin,81744,Medium,2020,Australian,married,university.degree
C116724,48,Male,NSW,Technician,98072,Medium,2024,Australian,divorced,professional.course
C116725,27,Male,NSW,Admin,96294,Medium,2024,Australian,married,high.school
C116726,26,Male,NT,Blue-Collar,77202,Medium,2024,Australian,married,basic.6y
C116727,32,Male,QLD,Services,76607,Medium,2024,New Zealander,married,basic.9y
C116728,40,Male,WA,Admin,103256,Medium,2021,New Zealander,divorced,university.degree
C116729,29,Male,NSW,Services,95462,Medium,2019,Australian,single,basic.6y
C116730,40,Male,NT,Blue-Collar,99114,Medium,2019,Indian,divorced,basic.9y
C116731,29,Female,NSW,Technician,79818,Medium,2021,Indian,single,high.school
C116732,44,Male,QLD,Admin,55294,Low,2021,Australian,married,high.school
C116733,56,Male,VIC,Retired,103345,Medium,2024,British,married,basic.4y
C116734,31,Male,QLD,Blue-Collar,68908,Low,2023,Australian,single,basic.9y
C116735,58,Male,SA,Blue-Collar,102968,Medium,2021,Australian,married,basic.4y
C116736,52,Female,VIC,Services,119503,Medium,2019,Australian,married,high.school
C116737,42,Female,QLD,Entrepreneur,117464,Medium,2021,Australian,married,university.degree
C116738,47,Female,QLD,Technician,127187,Medium,2021,Australian,divorced,high.school
C116739,41,Female,NT,Technician,126486,Medium,2024,New Zealander,single,university.degree
C116740,42,Female,NSW,Admin,112195,Medium,2020,Australian,married,high.school
C116741,58,Female,WA,Blue-Collar,112049,Medium,2021,Indian,married,basic.4y
C116742,52,Male,VIC,Retired,112795,Medium,2019,Australian,married,basic.4y
C116743,41,Male,VIC,Blue-Collar,91060,Medium,2024,British,married,high.school
C116744,49,Female,VIC,Services,90078,Medium,2019,Australian,married,high.school
C116745,32,Male,VIC,Technician,133787,Medium,2023,Australian,married,university.degree
C116746,41,Female,NSW,Entrepreneur,93505,Medium,2024,Australian,single,high.school
C116747,44,Male,WA,Entrepreneur,120544,Medium,2020,Australian,married,university.degree
C116748,27,Female,NSW,Services,80247,Medium,2024,Indian,single,high.school
C116749,51,Male,NSW,Technician,121217,Medium,2019,New Zealander,married,high.school
C116750,27,Male,VIC,Services,57510,Low,2024,Australian,single,high.school
C116751,27,Male,VIC,Services,81925,Medium,2023,Chinese,single,high.school
C116752,43,Female,QLD,Housemaid,87469,Medium,2022,Australian,divorced,basic.6y
C116753,56,Female,NSW,Blue-Collar,99351,Medium,2024,Australian,married,basic.4y
C116754,29,Female,QLD,Blue-Collar,87214,Medium,2020,Chinese,single,basic.6y
C116755,38,Female,QLD,Blue-Collar,68870,Low,2022,Australian,married,basic.6y
C116756,27,Male,NSW,Services,105270,Medium,2021,Australian,single,university.degree
C116757,47,Female,NSW,Technician,120970,Medium,2021,Australian,divorced,high.school
C116758,39,Male,NSW,Services,125201,Medium,2022,Australian,divorced,high.school
C116759,39,Male,QLD,Services,105530,Medium,2024,Australian,divorced,high.school
C116760,26,Male,VIC,Admin,72086,Low,2023,Australian,married,high.school
C116761,50,Female,QLD,Management,94539,Medium,2023,Australian,married,professional.course
C116762,29,Male,VIC,Admin,112600,Medium,2020,Chinese,single,university.degree
C116763,36,Female,QLD,Admin,105448,Medium,2024,Australian,single,university.degree
C116764,39,Male,QLD,Services,96786,Medium,2023,Australian,divorced,high.school
C116765,44,Male,WA,Blue-Collar,71162,Low,2021,Australian,married,basic.9y
C116766,31,Male,NSW,Services,79076,Medium,2022,New Zealander,married,high.school
C116767,29,Female,QLD,Admin,98226,Medium,2024,Other,single,university.degree
C116768,44,Female,QLD,Blue-Collar,87846,Medium,2020,Australian,married,basic.4y
C116769,41,Male,NSW,Technician,88294,Medium,2023,Indian,single,university.degree
C116770,43,Female,VIC,Admin,99641,Medium,2024,Australian,single,high.school
C116771,51,Male,WA,Technician,97829,Medium,2023,Australian,married,professional.course
C116772,29,Male,NSW,Technician,107198,Medium,2024,Australian,single,high.school
C116773,26,Female,QLD,Admin,80103,Medium,2020,Australian,married,high.school
C116774,50,Female,NSW,Entrepreneur,91339,Medium,2019,Australian,married,basic.9y
C116775,35,Male,SA,Management,112432,Medium,2020,New Zealander,single,university.degree
C116776,41,Female,VIC,Technician,115892,Medium,2023,Other,single,university.degree
C116777,41,Male,QLD,Entrepreneur,108649,Medium,2024,Chinese,single,high.school
C116778,41,Male,VIC,Entrepreneur,93716,Medium,2024,Australian,single,high.school
C116779,27,Male,VIC,Blue-Collar,74316,Low,2021,Australian,single,basic.6y
C116780,41,Female,QLD,Entrepreneur,89327,Medium,2021,Indian,single,high.school
C116781,55,Female,VIC,Entrepreneur,118306,Medium,2021,Australian,married,university.degree
C116782,46,Male,NSW,Blue-Collar,109175,Medium,2020,New Zealander,married,basic.6y
C116783,49,Male,WA,Blue-Collar,88817,Medium,2022,Australian,married,basic.9y
C116784,43,Female,NSW,Housemaid,96425,Medium,2021,Australian,divorced,basic.6y
C116785,59,Female,VIC,Technician,116385,Medium,2020,Australian,married,university.degree
C116786,41,Female,NSW,Technician,86849,Medium,2022,Australian,single,university.degree
C116787,54,Female,NSW,Blue-Collar,94590,Medium,2023,Other,married,basic.4y
C116788,25,Female,VIC,Blue-Collar,78895,Medium,2021,Australian,single,basic.9y
C116789,47,Female,VIC,Admin,101129,Medium,2019,Australian,married,professional.course
C116790,54,Male,SA,Services,91848,Medium,2022,New Zealander,married,high.school
C116791,26,Male,NSW,Blue-Collar,78952,Medium,2023,Australian,single,basic.9y
C116792,32,Male,NSW,Student,95496,Medium,2022,Indian,single,high.school
C116793,57,Male,NSW,Management,108585,Medium,2023,Australian,married,university.degree
C116794,43,Male,NSW,Entrepreneur,78208,Medium,2019,British,married,high.school
C116795,37,Male,VIC,Blue-Collar,81621,Medium,2023,Indian,divorced,basic.9y
C116796,41,Female,QLD,Entrepreneur,100585,Medium,2021,Indian,single,high.school
